"ID.y","GLU_value","Depth.x.x","Zone.x","Treatment.x","Layer.x","CHI_value","Depth.x.y","Zone.y","Treatment.y","Layer.y","LEU_value","Depth.x","Zone","Treatment","Layer","GLU_CHI_ratio","Depth"
"382(A2)40-50",420.309901740859,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",149.631501482975,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",977.463855272038,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.372914234116766,"40-50 cm"
"382(A2)60-80",670.827484083546,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",166.815457002293,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",977.772643745076,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.586086369101272,"60-80 cm"
"382(A2)80-100",906.307716869731,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",145.310407327025,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",1122.16390136403,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.715050167609069,"80-100 cm"
"260(A2)0-5",761.503407564943,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",453.907771783928,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",729.325090071296,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.643578649743517,"0-5 cm"
"260(A2)5-10",784.952167606654,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",407.470582165063,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",704.189924373362,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.706107811683353,"5-10 cm"
"260(A2)20-30",831.313829265962,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",156.441717169365,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",707.449660303797,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.962289763439371,"20-30 cm"
"260(A2)40-50",711.258238622156,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",133.53960521608,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",983.179152208954,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.636917965148359,"40-50 cm"
"260(A2)60-80",489.612182520074,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",21.0789700725213,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",872.425432949377,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.547968404928022,"60-80 cm"
"260(A2)80-100",217.374442196957,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",17.2879549779045,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",347.816816103439,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.595375517972969,"80-100 cm"
"391(A6)0-5",646.362160395936,"0-5 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",341.958800523493,"0-5 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",617.534161285384,"0-5 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",0.67364971513432,"0-5 cm"
"391(A6)5-10",816.302125666907,"5-10 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",385.322801357462,"5-10 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",779.166403452528,"5-10 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",0.700995872091492,"5-10 cm"
"391(A6)20-30",1542.80514838491,"20-30 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",155.008221101443,"20-30 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",860.310037504622,"20-30 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",1.51952861608442,"20-30 cm"
"391(A6)40-50",2397.56479909682,"40-50 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",100.144770888009,"40-50 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",1263.1047529517,"40-50 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",1.7587131021648,"40-50 cm"
"391(A6)60-80",763.311323151059,"60-80 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",104.502189187263,"60-80 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",637.438711083989,"60-80 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",1.02880340317132,"60-80 cm"
"391(A6)80-100",835.099668330027,"80-100 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",132.538599782971,"80-100 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",328.391965828086,"80-100 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",1.81176890975527,"80-100 cm"
"261(G5)0-5",668.813108912493,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",622.379677054349,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",725.339301707918,"0-5 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.496255613708672,"0-5 cm"
"261(G5)5-10",844.311679950069,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",592.103343089614,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",651.969315349472,"5-10 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.678667499219386,"5-10 cm"
"261(G5)20-30",147.10150657847,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",362.93738005615,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",602.572159400458,"20-30 cm","Low marsh","+1.5°C","Topsoil
(0-30 cm)",0.152356347158682,"20-30 cm"
"261(G5)40-50",158.182427601567,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",221.024667705539,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",728.183049976131,"40-50 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.166646798856534,"40-50 cm"
"261(G5)60-80",294.315230991563,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",44.6045076099431,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",295.489116391064,"60-80 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.865394733159393,"60-80 cm"
"261(G5)80-100",69.7543938230915,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",41.5281732213993,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",321.077930580502,"80-100 cm","Low marsh","+1.5°C","Subsoil
(40-100 cm)",0.192369607383112,"80-100 cm"
"392(A6)0-5",636.460435962436,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",296.910786798905,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",821.929750490263,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.568857146975129,"0-5 cm"
"392(A6)5-10",410.406334365651,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",290.243580605447,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",679.463896695135,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.423226946241683,"5-10 cm"
"392(A6)20-30",557.897601552915,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",157.176689441768,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",1208.42499155181,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.408536112189759,"20-30 cm"
"392(A6)40-50",429.111210828751,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",80.3310052376987,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",847.670485972067,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.462403578974157,"40-50 cm"
"392(A6)60-80",254.676068853568,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",36.8749447563098,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",326.381471830249,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.701091728115095,"60-80 cm"
"392(A6)80-100",81.7538362675007,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",127.670134665057,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",749.007202329809,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.0932541914996252,"80-100 cm"
"262(G5)0-5",600.289313952632,"0-5 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",429.934518543432,"0-5 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",582.139883876923,"0-5 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",0.593127651995794,"0-5 cm"
"262(G5)5-10",759.380796627741,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",581.988735316892,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",621.790824294184,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",0.63083044612677,"5-10 cm"
"262(G5)20-30",293.513444756006,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",490.371164418876,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",791.426533499601,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",0.228985779294693,"20-30 cm"
"262(G5)40-50",596.932686903411,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",94.8870312478421,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",962.788981443589,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",0.564381417126419,"40-50 cm"
"262(G5)60-80",340.241153822479,"60-80 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",91.0717657393204,"60-80 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",504.549957594291,"60-80 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",0.571236978930515,"60-80 cm"
"262(G5)80-100",217.000108012398,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",240.482838675106,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",387.601139587957,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",0.345495372469939,"80-100 cm"
"392(A2)0-5",887.338761459595,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",417.95827515286,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",445.121613503792,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",1.02810733180297,"0-5 cm"
"392(A2)5-10",578.0353671562,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",514.559139309799,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",531.853017973495,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.552397411605865,"5-10 cm"
"392(A2)20-30",799.506526516034,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",265.833195167493,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",820.237655884425,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.736145828554066,"20-30 cm"
"392(A2)40-50",1031.20424284516,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",244.356099701399,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",818.944996553498,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.96981395625116,"40-50 cm"
"392(A2)60-80",252.163510282604,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",71.5066775410125,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",283.362709373119,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.710581187279533,"60-80 cm"
"392(A2)80-100",142.452991531771,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",43.3791023597369,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",238.49393707005,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.505379981781674,"80-100 cm"
"262(A2)0-5",1251.19224135097,"0-5 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",153.181926976508,"0-5 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",578.659674448618,"0-5 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",1.7096489717372,"0-5 cm"
"262(A2)5-10",2648.68728970813,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",124.541586463289,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",584.62852049132,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",3.73491107949035,"5-10 cm"
"262(A2)20-30",1090.29315024354,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",79.5350643649209,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",532.390288745276,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",1.78174207801977,"20-30 cm"
"262(A2)40-50",1223.06191719579,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",71.8636307175248,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",685.797062642888,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",1.61426074747418,"40-50 cm"
"262(A2)80-100",265.343707845132,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",24.0930307696249,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",109.215560085061,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",1.99044717331362,"80-100 cm"
"240(G5)0-5",1091.17670483542,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",NA,NA,NA,NA,NA,901.144327800907,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",NA,"0-5 cm"
"240(G5)5-10",813.313476454888,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",NA,NA,NA,NA,NA,988.439791923757,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",NA,"5-10 cm"
"240(G5)20-30",558.256605337948,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",NA,NA,NA,NA,NA,1202.18234725339,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",NA,"20-30 cm"
"240(G5)40-50",625.207902461114,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,1152.89340957529,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",NA,"40-50 cm"
"240(G5)60-80",49.4283387916082,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,1079.48327518291,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",NA,"60-80 cm"
"240(G5)80-100",35.9072159605073,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,601.962661219814,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",NA,"80-100 cm"
"392(G5)0-5",942.795485359102,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",372.144856700807,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",624.012801350682,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.946432000736947,"0-5 cm"
"392(G5)5-10",1003.6034238311,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",181.057715689843,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",555.468003155473,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",1.362618301238,"5-10 cm"
"392(G5)20-30",1175.18860228498,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",457.881792359799,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",939.402266851249,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.841052035581462,"20-30 cm"
"392(G5)40-50",666.036021440214,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",77.5501072173062,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",424.642677443808,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",1.32625565675871,"40-50 cm"
"392(G5)60-80",446.133403147599,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",151.219406100463,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",483.599559491058,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.702772644374123,"60-80 cm"
"392(G5)80-100",111.949238368527,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,184.722211160156,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",NA,"80-100 cm"
"112(G5)0-5",180.692790152824,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",241.729749835371,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",603.392925855329,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.213806581399733,"0-5 cm"
"112(G5)20-30",22.2912785580168,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",450.068735891453,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",304.533206835013,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.0295404468181937,"20-30 cm"
"112(G5)40-50",53.2670618433843,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",33.1659215833567,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",248.452938454741,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.189145932329171,"40-50 cm"
"112(G5)60-80",11.1312504370374,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",13.65831074884,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",138.080228588356,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.0733580966685155,"60-80 cm"
"262(A6)5-10",360.292961677285,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",1141.08978488756,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",415.038518825089,"5-10 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",0.231531655081197,"5-10 cm"
"262(A6)20-30",712.112983523027,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",268.71717629796,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",237.270260331322,"20-30 cm","Low marsh","+3.0°C","Topsoil
(0-30 cm)",1.40737285547421,"20-30 cm"
"262(A6)40-50",295.993293416822,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",258.407789299199,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",336.543579586697,"40-50 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",0.497508382863456,"40-50 cm"
"262(A6)60-80",147.960534154447,"60-80 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",43.1593997823789,"60-80 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",137.606993423183,"60-80 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",0.818517930964032,"60-80 cm"
"262(A6)80-100",164.240724779444,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",223.797240683736,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",216.255550711459,"80-100 cm","Low marsh","+3.0°C","Subsoil
(40-100 cm)",0.373229594246445,"80-100 cm"
"260(C2)0-5",735.938601506688,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",318.054368505588,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",744.686242652084,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.692491275650989,"0-5 cm"
"260(C2)5-10",732.562453243605,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",286.661692968557,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",670.588644603789,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.765277821788432,"5-10 cm"
"260(C2)20-30",133.245176754455,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",86.7816327005394,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",1198.60065341183,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.103661905251125,"20-30 cm"
"260(C2)40-50",518.86209750118,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",156.170319547375,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",1163.91645147831,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.393051509104992,"40-50 cm"
"260(C2)60-80",269.761190053993,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",123.525351010389,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",1241.30288591722,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.197652116768377,"60-80 cm"
"260(C2)80-100",49.0316526543115,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",11.6956109593241,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",279.127059410952,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.168596391030604,"80-100 cm"
"381(A6)0-5",422.746403682277,"0-5 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",231.125973153486,"0-5 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",1287.58121613327,"0-5 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",0.278359387948125,"0-5 cm"
"381(A6)5-10",2037.51817901793,"5-10 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",2487.53713912304,"5-10 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",7762.60623541634,"5-10 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",0.198779480887943,"5-10 cm"
"381(A6)20-30",199.425250346147,"20-30 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",91.9489099699689,"20-30 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",2473.24040856237,"20-30 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",0.0777428975340684,"20-30 cm"
"381(A6)40-50",173.793185200937,"40-50 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",58.206291741186,"40-50 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",2441.02003725165,"40-50 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",0.0695387941399346,"40-50 cm"
"381(A6)60-80",248.683175089677,"60-80 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",89.5297928269145,"60-80 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",2710.62954152699,"60-80 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",0.0888103659097874,"60-80 cm"
"381(A6)80-100",118.86351814126,"80-100 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,2202.72739590407,"80-100 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",NA,"80-100 cm"
"111(C2)0-5",327.018455569162,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",214.803792219262,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",572.820136512299,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.415196191532439,"0-5 cm"
"111(C2)5-10",252.86617523719,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",31.0267556907407,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",307.666480727228,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.746593518995276,"5-10 cm"
"111(C2)20-30",60.1651349970779,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",64.6783580736911,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",174.910215614229,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.251118549065061,"20-30 cm"
"111(C2)40-50",33.7756799747727,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",16.2735915997287,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",71.0839603840822,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.386637207748588,"40-50 cm"
"111(C2)60-80",53.3699921224845,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",16.6166646359324,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",74.9001758282049,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.583171270465774,"60-80 cm"
"111(C2)80-100",4.87419755697322,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",2.68071944086297,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",38.7408060387258,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.117673057680482,"80-100 cm"
"112(C2)0-5",68.9238275413572,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",277.90073533009,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",723.436740657292,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.0688317667062185,"0-5 cm"
"112(C2)5-10",38.7284655950117,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",643.764098261852,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",1263.91660495986,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.0203013352966283,"5-10 cm"
"112(C2)20-30",37.0720390495052,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",141.436916014409,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",510.481995163113,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.0568660279888863,"20-30 cm"
"112(C2)40-50",40.8457474272377,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",20.0341998471709,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",513.078757973647,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.0766174350632951,"40-50 cm"
"112(C2)60-80",18.0507467141331,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",20.4309749159708,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",209.065275835258,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.0786537760640797,"60-80 cm"
"112(C2)80-100",23.9243052963881,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",9.13188431490502,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",71.0120766788894,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.298516631817593,"80-100 cm"
"382(G5)0-5",292.665446272944,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",269.154929085803,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",313.95917035052,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.501900822764969,"0-5 cm"
"382(G5)5-10",311.912120520485,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",316.371286313878,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",318.824560317816,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.491048740596285,"5-10 cm"
